TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
181;0.245;0.3130169;left;True;True;1.349449;-11.25375;0.4375653;98.85678;2cpd;99.50357;right;none;none;
182;0.245;0.244949;left;True;True;1.396608;-7.975113;0.8320222;99.16975;2cpd;99.50155;right;none;none;
183;0.4;0.245;right;True;False;0;0;0;0;2cpd;0;none;none;none;
184;0.245;0.1916829;left;True;False;0;0;0;0;2cpd;0;none;none;none;
185;0.1916829;0.245;left;True;True;1.517337;-10.60293;1.515106;98.91891;4cpd;99.48306;right;none;none;
186;0.244949;0.245;left;True;True;1.313474;-9.001305;1.61538;99.07178;4cpd;99.46542;left;none;none;
187;0.244949;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
188;0.15;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
189;0.245;0.244949;right;True;True;1.476386;-8.136978;1.277189;99.1543;2cpd;99.49813;right;orientationQuestion;left;
190;0.244949;0.245;right;True;True;1.378002;-6.32486;2.288562;99.32729;2cpd;99.53914;right;none;none;
191;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
192;0.1916829;0.245;right;True;True;1.433192;-7.078728;-0.6090508;99.25533;4cpd;99.51025;left;none;none;
193;0.4;0.245;right;False;False;0;0;0;0;2cpd;0;none;none;none;
194;0.4;0.245;left;True;True;1.387637;-7.917259;1.57905;99.17529;2cpd;99.4754;left;none;none;
195;0.4;0.245;right;True;True;1.442843;-11.92777;1.973338;98.79244;4cpd;99.49668;left;none;none;
196;0.245;0.1916829;left;True;True;1.607709;-11.61511;2.941153;98.8223;2cpd;99.50079;left;orientationQuestion;left;
197;0.3130169;0.245;right;True;True;1.383211;-11.46658;1.570147;98.83647;2cpd;99.48518;left;none;none;
198;0.245;0.244949;left;True;True;1.622389;-8.525635;1.073402;99.11722;4cpd;99.42863;left;orientationQuestion;right;
199;0.245;0.15;left;True;True;1.535003;-8.080032;2.158622;99.15975;4cpd;99.51468;left;orientationQuestion;left;
